apellido,nombre,titulo,genero,tema,recomendado,calificacion,codigo,editorial,disponible,zona
NAVARRO,JOAQUÍN,"BUENOS DÍAS, EUSKADI",ENSAYO,POLÍTICA,,—,17-NAV-BUE,FOCA,True,General
NAVARRO,JULIA,DIME QUIÉN SOY,NOVELA,NEGRA,,L-B1,08-NAV-DIM,PLAZA & JANÉS,True,General
NAVARRO-VALS,JOAQUÍN,RECUERDOS Y REFLEXIONES,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,L-A1,20-NAV-REC,PLAZA & JANÉS,True,General
NEMIROVSKY,IRÈNE,LOS BIENES DE ESTE MUNDO,NOVELA,DRAMA,●,L-A1,12-NEM-BIE,SALAMANDRA,True,General
NÉMIROVSKY,IRÈNE,EL ARDOR DE LA SANGRE,NOVELA,DRAMA,,L-B1,12-NÉM-ARD,SALAMANDRA,True,General
NÉMIROVSKY,IRÈNE,SUITE FRANCESA,NOVELA,BÉLICA,●,L-A2,12-NÉM-SUI,SALAMANDRA,True,General
NESBO,JO,NÉMESIS,NOVELA,NEGRA,,L-B2,22-NES-NEM,RBA,True,General
NEUHAUS,NELE,BLANCANIEVES DEBE MORIR,NOVELA,NEGRA,,L-B1,08-NEU-BLA,MAEVA,True,General
NEVILLE,KATHERINE,EL OCHO,NOVELA,NEGRA,,L-B1,08-NEV-OCH,CÍRCULO DE LECTORES,True,General
NEWMAN,JOHN HENRY,PERDER Y GANAR,ENSAYO,FILOSOFÍA,,P-A1,12-NEW-PER,ENCUENTRO,True,General
NORBU,JAMYANG,LOS AÑOS PERDIDOS DE SHERLOCK HOLMES,NOVELA,NEGRA,●,—,12-NOR-AÑO,ACANTILADO,True,General
NOTHOMB,AMÉLIE,ÁCIDO SULFÚRICO,NOVELA,DRAMA,,L-A2,12-NOT-ÁCI,ANAGRAMA,True,General
NOTHOMB,AMÉLIE,BIOGRAFÍA DEL HAMBRE,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A2,12-NOT-BIO,ANAGRAMA,True,General
NOTHOMB,AMÉLIE,COSMÉTICA DEL ENEMIGO,NOVELA,DRAMA,,L-A2,12-NOT-COS,ANAGRAMA,True,General
NOTHOMB,AMÉLIE,DIARIO DE DOLONDRINA,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,—,12-NOT-DIA,ANAGRAMA,True,General
NOTHOMB,AMÉLIE,DICCIONARIO DE NOMBRES PROPIOS,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A2,12-NOT-DIC,ANAGRAMA,True,General
NOTHOMB,AMÉLIE,ESTUPOR Y TEMBLORES,NOVELA,FANTASÍA/CIENCIA FICCIÓN,●,L-B1,12-NOT-EST,ANAGRAMA,True,General
NOTHOMB,AMÉLIE,NI DE EVA NI DE ADÁN,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-B1,12-NOT-EVA,ANAGRAMA,True,General
NOTHOMB,AMÉLIE,ORDENO Y MANDO,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,—,12-NOT-ORD,ANAGRAMA,True,General
NOTHOMB,AMÉLIE,UNA FORMA DE VIDA,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A2,12-NOT-UNA,ANAGRAMA,True,General
NOTHOMB,AMÉLIE,VIAJE DE INVIERNO,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A2,12-NOT-VIA,ANAGRAMA,True,General
O´BRIAN,PATRICK,CAPITÁN DE MAR Y GUERRA,NOVELA,HISTÓRICA,●,L-A1,12-O´BR-CAP,EDHASA,True,General
O´BRIAN,PATRICK,LA COSTA MÁS LEJANA DEL MUNDO,NOVELA,HISTÓRICA,,L-A2,12-O´BR-COS,EDHASA,True,General
O´BRIAN,TIM,LAS COSAS QUE LLEVABAN,NOVELA,DRAMA,●,L-B1,12-O´BR-COS,ANAGRAMA,True,General
O´BRIEN,MICHAEL D.,EL LIBRERO DE VARSOVIA,NOVELA,BÉLICA,,L-A2,02-O´BR-LIB,LIBROSLIBRES,True,General
O´CONNOR,FLANNERY,CUENTOS COMPLETOS,RELATO(S),—,,—,12-O´CO-CUE,LUMEN,True,General
O´SHEA,COVADONGA,EL VALOR DE LOS VALORES. 15 REFLEXIONES PARA UNA VIDA MÁS FELIZ,ENSAYO,PEDAGOGÍA/CIENCIA,,—,19-OSH-VAL,TEMAS DE HOY,True,General
OATES,JOYCE CAROL,¿QUÉ FUE DE LOS MULVANEY?,NOVELA,DRAMA,●,—,12-OAT-QUE,LUMEN,True,General
OGAWA,YOKO,LA FÓRMULA PREFERIDA DEL PROFESOR,NOVELA,DRAMA,,L-A1,04-OGA-FOR,FUNAMBULISTA,True,General
OGOLA,MARGARET A.,EL RÍO Y LA FUENTE,ENSAYO,FILOSOFÍA,●,L-A1,13-OGO-RIO,RIALP,True,General
ÓLAFSSON,ÓLAFUR,CAMINO A CASA,NOVELA,NEGRA,,L-B2,22-ÓLA-CAM,RBA,True,General
OLAIZOLA,JOSÉ LUIS,DE NUMANCIA A TRAFALGAR. VICTORIAS Y DERROTAS DE NUESTRA HISTORIA,ENSAYO,HISTORIA,,P-A2,16-OLA-NUM,TEMAS DE HOY,True,General
OLAIZOLA,JOSÉ LUIS,DIARIO DE UN CURA RURAL,NOVELA,DRAMA,,L-A2,04-OLA-DIA,PLANETA,True,General
OLAIZOLA,JOSÉ LUIS,DON PELAYO,NOVELA,HISTÓRICA,,L-A1,06-OLA-DON,PLANETA,True,General
OLAIZOLA,JOSÉ LUIS,EL AMANTE VICARIO,NOVELA,BÉLICA,,L-A2,02-OLA-AMA,PLANETA,True,General
OLAIZOLA,JOSÉ LUIS,EL JARDÍN DE LOS TILOS,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,L-A1,20-OLA-JAR,MR,True,General
OLAIZOLA,JOSÉ LUIS,EL VALLE DEL SILENCIO,NOVELA,DRAMA,,L-A2,04-OLA-VAL,PLANETA,True,General
OLAIZOLA,JOSÉ LUIS,JUAN SEBASTIÁN ELCANO,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,L-A2,20-OLA-JUA,PLANETA,True,General
OLAIZOLA,JOSÉ LUIS,LA SEGUNDA REPÚBLICA,ENSAYO,HISTORIA,,P-A2,16-OLA-SEG,ESPASA,True,General
OLAIZOLA,JOSÉ LUIS,LOS AMORES DE TERESA DE JESÚS,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,L-A1,20-OLA-AMO,PLANETA,True,General
OLAIZOLA,JOSÉ LUIS,UN MERCEDES PARA MACARIO,NOVELA,AVENTURAS,,L-A1,01-OLA-MER,PLANETA,True,General
"OLAIZOLA, JOSE LUIS","VALLEJO-NÁGERA, JUAN ANTONIO",LA PUERTA DE LA ESPERANZA,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,L-A2,20-OLA-PUE,RIALP/PLANETA,True,General
OLDENBOURG,ZOÉ,LA PIEDRA ANGULAR,NOVELA,HISTÓRICA,●,L-B1,12-OLD-PIE,DESTINO,True,General
OLMOS,VÍCTOR,HISTORIA DE LA AGENCIA EFE,ENSAYO,HISTORIA,,—,16-OLM-HIS,ESPASA-CALPE,True,General
OLSCHKI,MARCELLA,UNA POSTAL DE 1939,NOVELA,BÉLICA,,—,12-OLS-POS,PERIFÉRICA,True,General
ONAINDÍA,MARIO,GUÍA PARA ORIENTARSE EN EL LABERINTO VASCO,ENSAYO,POLÍTICA,,—,17-ONA-GUI,TEMAS DE HOY,True,General
ONDAATJE,MICHAEL,COSAS DE FAMILIA,NOVELA,AVENTURAS,●,L-B2,12-OND-COS,DESTINO,True,General
ORLANDIS,JOSÉ,LA IGLESIA CATÓLICA EN LA SEGUNDA MITAD DEL SIGLO XX,ENSAYO,HISTORIA,●,P-A1,16-ORL-IGL,PALABRA,True,General
ORLANDIS,JOSÉ,LA IGLESIA CATÓLICA EN LA SEGUNDA MITAD DEL SIGLO XX,ENSAYO,HISTORIA,●,L-A1,16-ORL-IGL,PALABRA,True,General
ORTEGA Y GASSET,JOSÉ LUIS,LA REBELIÓN DE LAS MASAS,ENSAYO,FILOSOFÍA,●,P-A2,13-ORT-REB,CÍRCULO DE LECTORES,True,General
ORWELL,GEORGE,1984,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A2,05-ORG-1984,DESTINO,True,General
OZ,AMOS,LA COLINA DEL MAL CONSEJO,NOVELA,AVENTURAS,,—,01-OZ-COL,SIRUELA,True,General
PAASILINA,ALDO,LA DULCE ENVENENADORA,NOVELA,NEGRA,●,L-B1,12-PAA-DUL,ANAGRAMA,True,General
PADILLA,IGNACIO,AMPHITRYON,NOVELA,HISTÓRICA,●,L-B1,12-PAD-AMP,ESPASA,True,General
PADILLA,IGNACIO,LAS ANTÍPODAS Y EL SIGLO,NOVELA,NEGRA,●,—,12-PAD-ANT,ESPASA,True,General
PAGNOL,MARCEL,EL AGUA DE LAS COLINAS: LA HIJA DE LOS MANANTIALES,NOVELA,DRAMA,●,L-A1,04-PAG-AGU,MAGISTERIO,True,General
PAGNOL,MARCEL,EL CASTILLO DE MI MADRE,NOVELA,AVENTURAS,●,L-A1,12-PAG-CAS,RIALP,True,General
PAGNOL,MARCEL,LA GLORIA DE MI PADRE,NOVELA,AVENTURAS,,L-A2,01-PAG-GLO,RIALP,True,General
PAGNOL,MARCEL,LA GLORIA DE MI PADRE,NOVELA,AVENTURAS,●,L-A2,12-PAG-GLO,RIALP,True,General
PALACIO,R. J.,CHARLOTTE TIENE LA PALABRA,NOVELA,DRAMA,,—,04-PAL-CHA,NUBE DE TINTA,True,General
PALACIO,R. J.,EL JUEGO DE CHRISTOPHER,NOVELA,AVENTURAS,,L-A1,01-PAL-JUE,MONDADORI,True,General
PALACIO,R. J.,LA HISTORIA DE JULIÁN,NOVELA,AVENTURAS,,L-A2,01-PAL-HIS,NUBE DE TINTA,True,General
PALACIO VALDÉS,ARMANDO,LA ALEGRÍA DEL CAPITÁN RIBOT,NOVELA,AVENTURAS,,—,01-PAL-ALE,BRUGUERA,True,General
PALOMARES,JOSÉ ANTONIO,TODA LA VERDAD SOBRE LAS MENTIRAS,NOVELA,AVENTURAS,,L-A2,01-PAL-TOD,PLAZA & JANÉS,True,General
PALOMERO,JOSEP,LOS SECRETOS DE MEISSEN,NOVELA,HISTÓRICA,,—,06-PAL-SEC,PLAZA & JANÉS,True,General
PALOMINO,ÁNGEL,DEFENSA DEL ALCÁZAR. UNA EPOPEYA DE NUESTRO TIEMPO,ENSAYO,HISTORIA,,—,16-PAL-DEF,PLANETA,True,General
PAMUK,ORHAN,EL LIBRO NEGRO,NOVELA,DRAMA,●,L-B1,12-PAM-LIB,ALFAGUARA,True,General
PANERO,LEOPOLDO,ESCRITO A CADA INSTANTE,POESÍA,—,●,L-A2,09-PAN-ESC,BULLÓN,True,General
PAOLINI,CHRISTOPHER,ELDEST,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-B1,05-PAO-ELD,ROCA,True,General
PARDO BAZÁN,EMILIA,INSOLACIÓN,NOVELA,DRAMA,,L-B1,04-PAR-SIR,BRUGUERA,True,General
PARDO BAZÁN,EMILIA,LA SIRENA NEGRA,NOVELA,DRAMA,,L-A2,04-PAR-SIR,BRUGUERA,True,General
PARKS,TIM,DESTINO,NOVELA,NEGRA,,—,12-PAR-DES,TUSQUETS,True,General
PASA,MARIO,EL ESCRITORIO DE LAS MARAVILLAS,NOVELA,HISTÓRICA,,L-A2,06-PAS-ESC,PENÍNSULA,True,General
PASTERNAK,BORIS,EL DOCTOR ZHIVAGO,NOVELA,HISTÓRICA,●,L-A2,12-PAS-DOC,CÁTEDRA,True,General
PATERNAIN,ALEJANDRO,LA CACERÍA,NOVELA,HISTÓRICA,,L-B1,06-PAT-CAC,ALFAGUARA,True,General
PATON,ALAN,"CRY, THE BELOVED COUNTRY",NOVELA,INGLÉS,,L-A2,18-PAT-CRY,PENGUIN,True,General
PEARCE,JOSEPH,ESCRITORES CONVERSOS,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,P-A2,20-PEA-ESC,PLANETA,True,General
PEARL,MATTHEW,EL CLUB DANTE,NOVELA,NEGRA,,L-B1,12-PEA-CLU,SEIX BARRAL,True,General
PEARL,MATTHEW,EL ÚLTIMO DICKENS,NOVELA,NEGRA,,L-A1,08-PEA-ULT,ALFAGUARA,True,General
PEARS,IAIN,LA CUARTA VERDAD,NOVELA,NEGRA,,L-B2,22-PEA-CUA,SALAMANDRA,True,General
PENNY,LOUISE,ENTERRAD A LOS MUERTOS,NOVELA,NEGRA,,—,08-PEN-ENT,SALAMANDRA,True,General
PEÑA Y GOÑI,ANTONIO,ARTE Y PATRIOTISMO. GAYARRE Y MASINI,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,—,12-PEÑ-ART,MUELLE DE URIBITARTE,True,General
PÉREZ ALONSO,PAULA,NO SÉ SI CASARME O COMPRARME UN PERRO,NOVELA,DRAMA,,L-B1,12-PÉR-NOS,TUSQUETS,True,General
PÉREZ GALDOS,BENITO,1808. EL 19 DE MARZO Y EL 2 DE MAYO,NOVELA,HISTÓRICA,,—,06-PER-1808,REVISTA,True,General
PÉREZ GALDOS,BENITO,TRAFALGAR,NOVELA,HISTÓRICA,,L-A1,06-PER-TRA,ALIANZA,True,General
PÉREZ GALDÓS,BENITO,BAILÉN,NOVELA,HISTÓRICA,●,L-A2,06-BEN-EP2,NAUTA,True,General
PÉREZ GALDÓS,BENITO,CÁDIZ,NOVELA,HISTÓRICA,●,L-A2,06-BEN-EP1,NAUTA,True,General
PÉREZ GALDÓS,BENITO,EL 19 DE MARZO Y EL 2 DE MAYO,NOVELA,HISTÓRICA,●,L-A1,06-BEN-EP2,NAUTA,True,General
PÉREZ GALDÓS,BENITO,GERONA,NOVELA,HISTÓRICA,●,L-A1,06-BEN-EP1,NAUTA,True,General
PÉREZ GALDÓS,BENITO,"JUAN MARTÍN ""EL EMPECIDADO""",NOVELA,HISTÓRICA,●,L-A2,06-BEN-EP1,NAUTA,True,General
PÉREZ GALDÓS,BENITO,LA BATALLA DE LOS ARAPILES,NOVELA,HISTÓRICA,●,L-A1,06-BEN-EP1,NAUTA,True,General
PÉREZ GALDÓS,BENITO,LA CORTE DE CARLOS IV,NOVELA,HISTÓRICA,●,L-A1,06-BEN-EP2,NAUTA,True,General
PÉREZ GALDÓS,BENITO,NAPOLEÓN EN CHAMARTÍN,NOVELA,HISTÓRICA,●,L-A2,06-BEN-EP2,NAUTA,True,General
PÉREZ GALDÓS,BENITO,TRAFALGAR,NOVELA,HISTÓRICA,●,L-A1,06-BEN-EP2,NAUTA,True,General
PÉREZ GALDÓS,BENITO,ZARAGOZA,NOVELA,HISTÓRICA,●,L-A1,06-BEN-EP1,NAUTA,True,General
PÉREZ-FONCEA,JOSÉ ANTONIO,IVÁN DE ALDÉNURI,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A1,05-PER-IVA,LIBROSLIBRES,True,General
PÉREZ-FONCEA,JUAN,EL HÉROE DEL CARIBE,NOVELA,HISTÓRICA,,L-A1,06-PÉR-HÉR,ALMUZARA,True,General
PÉREZ-REVERTE,ARTURO,CORSARIOS DEL LEVANTE,NOVELA,AVENTURAS,,L-B1,01-PER-COR,ALFAGUARA,True,General
PÉREZ-REVERTE,ARTURO,EL CABALLERO DEL JUBÓN AMARILLO,NOVELA,AVENTURAS,,L-B2,22-PER-CAB,BOOKET,True,General
PÉREZ-REVERTE,ARTURO,EL CAPITAN ALATRISTE,NOVELA,AVENTURAS,,L-B1,01-PER-CAP,BOOKET,True,General
PÉREZ-REVERTE,ARTURO,EL CAPITÁN ALATRISTE,NOVELA,AVENTURAS,,L-A2,01-REV-CAP,ALFAGUARA,True,General
PÉREZ-REVERTE,ARTURO,EL ORO DEL REY,NOVELA,AVENTURAS,,L-A2,01-PER-ORO,ALFAGUARA,True,General
PÉREZ-REVERTE,ARTURO,EL SOL DE BREDA,NOVELA,AVENTURAS,●,L-A2,01-PER-SOL,ALFAGUARA,True,General
PÉREZ-REVERTE,ARTURO,LA CARTA ESFÉRICA,NOVELA,AVENTURAS,,L-B2,22-PER-CAR,ALFAGUARA,True,General
PÉREZ-REVERTE,ARTURO,LA PIEL DEL TAMBOR,NOVELA,NEGRA,,L-B1,08-PÉR-PIE,ALFAGUARA,True,General
PÉREZ-REVERTE,ARTURO,REVOLUCIÓN,NOVELA,HISTÓRICA,,L-B2,22-PER-REV,DEBOLSILLO,True,General
PERUCHO,JUAN,LA GUERRA DE LA CONCHINCHINA,NOVELA,BÉLICA,●,—,02-PER-GUE,PLAZA & JANÉS,True,General
PERUCHO,JUAN,LAS HISTORIAS NATURALES,NOVELA,HISTÓRICA,●,—,12-PER-HIS,EDHASA,True,General
PERUTZ,LEO,EL JUDAS DE LEONARDO,NOVELA,NEGRA,●,—,12-PER-JUD,DESTINO,True,General
PERUTZ,LEO,EL MAESTRO DEL JUICIO FINAL,NOVELA,NEGRA,●,L-A2,12-PER-MAE,DESTINO,True,General
PERUTZ,LEO,MIENTRAS DAN LAS NUEVE,NOVELA,NEGRA,●,—,12-PER-MIE,DESTINO,True,General
PETIT,PIERRE,MOZART O LA MÚSICA INSTANTÁNEA,ENSAYO,ARTE,,—,15-PET-MOZ,RIALP,True,General
PETRARCA,FRANCESCO,CANCIONERO,POESÍA,—,,L-A2,09-PET-CAN,ALIANZA,True,General
PEZESHKZAD,IRAJ,MI TÍO NAPOLEÓN,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,—,05-PEZ-TIO,AUTOR-EDITOR,True,General
PHILLIPS,ASHA,DECIR «NO»,ENSAYO,PEDAGOGÍA/CIENCIA,,—,19-PHI-DEC,CÍRCULO DE LECTORES,True,General
PIASECKI,SERGIUSZ,EL ENAMORADO DE LA OSA MAYOR,NOVELA,DRAMA,,L-A2,12-PIA-ENA,ACANTILADO,True,General
PILEGGI,NICOLAS,CASINO,NOVELA,NEGRA,,L-B1,08-PIL-CAS,GRIJALBO,True,General
PINILLA,RAMIRO,"VERDES VALLES, COLINAS ROJAS 1",NOVELA,DRAMA,●,L-B1,12-PIN-VE1,TUSQUETS,True,General
PINILLA,RAMIRO,"VERDES VALLES, COLINAS ROJAS 2",NOVELA,DRAMA,,L-B2,22-PIN-VER2,TUSQUETS,True,General
PINILLA,RAMIRO,"VERDES VALLES, COLINAS ROJAS 3",NOVELA,DRAMA,,L-B1,12-PIN-VE3,TUSQUETS,True,General
PINO,FRANCISCO,VUELA PLUMA,POESÍA,,,—,09-PIN-VUE,NACIONAL,True,General
PIÑEIRO,CLAUDIA,LAS VIUDAS DE LOS JUEVES,NOVELA,NEGRA,,L-B2,22-PIÑ-VIU,ALFAGUARA,True,General
PIRANDELLO,LUIGI,EL DIFUNTO MATÍAS PASCAL,NOVELA,DRAMA,●,L-B1,04-PIR-DIF,SALVAT,True,General
PLATÓN,—,DIÁLOGOS I,ENSAYO,FILOSOFÍA,,—,12-PLA-DIA,GREDOS,True,General
PLATÓN,—,EL BANQUETE,ENSAYO,FILOSOFÍA,●,P-B1,13-PLA-BAN,FORUM,True,General
PLATÓN,—,FEDÓN,ENSAYO,FILOSOFÍA,●,P-A2,13-PLA-BAN,FORUM,True,General
PLATÓN,—,FEDRO,ENSAYO,FILOSOFÍA,●,P-A2,13-PLA-BAN,FORUM,True,General
PLAUTO,—,COMEDIAS,TEATRO,—,,—,12-PLA-COM,GREDOS,True,General
PLUTARCO,—,VIDAS PARALELAS: ALEJANDRO MAGNO-CÉSAR,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,—,20-PLU-VID,ALIANZA,True,General
POE,EDGAR ALLAN,HISTORIAS EXTRAORDINARIAS,RELATO(S),,●,L-A1,10-POE-EXT,NH,True,General
POLIZIANO,ANGEL,ESTANCIAS,NOVELA,CLÁSICA,,—,12-POL-EST,CÁTEDRA,True,General
POLIZIANO,ANGEL,ORFEO,NOVELA,CLÁSICA,,—,12-POL-EST,CÁTEDRA,True,General
POLO,LEONARDO,QUIÉN ES EL HOMBRE,ENSAYO,FILOSOFÍA,,P-A1,13-POL-QUI,RIALP,True,General
POLO,MARCO,EL LIBRO DE LAS MARAVILLAS,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,L-A1,20-POL-LIB,SALAMANDRA,True,General
POMBO,ÁLVARO,DONDE LAS MUJERES,NOVELA,DRAMA,,L-B1,12-POM-DON,ANAGRAMA,True,General
POMBO,ÁLVARO,EL METRO DE PLATINO IRIDIADO,NOVELA,DRAMA,●,L-B2,22-POM-MET,ANAGRAMA,True,General
POSTEGUILLO,SANTIAGO,AFRICANUS. EL HIJO DEL CÓNSUL,NOVELA,HISTÓRICA,,L-B2,22-POS-AFR,EDICIONES B,True,General
POSTEGUILLO,SANTIAGO,AFRICANUS. EL HIJO DEL CÓNSUL,NOVELA,HISTÓRICA,,L-B2,22-POS-AFR,ZETA,True,General
POSTEGUILLO,SANTIAGO,CIRCO MÁXIMO. LA IRA DE TRAJANO,NOVELA,HISTÓRICA,,—,06-POS-CIR,PLANETA,True,General
POSTEGUILLO,SANTIAGO,LA SANGRE DE LOS LIBROS,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,P-A2,20-POS-SAN,PLANETA,True,General
POSTEGUILLO,SANTIAGO,LA TRAICIÓN DE ROMA,NOVELA,HISTÓRICA,,L-B2,22-POS-TRA,EDICIONES B,True,General
POSTEGUILLO,SANTIAGO,LAS LEGIONES MALDITAS,NOVELA,HISTÓRICA,,L-B2,22-POS-LEG,EDICIONES B,True,General
POSTEGUILLO,SANTIAGO,"YO, JULIA",NOVELA,HISTÓRICA,,L-B1,06-POS-YOJ,PLANETA,True,General
POSTEL,ALEXANDRE,UN HOMBRE AL MARGEN,NOVELA,DRAMA,,L-B2,22-POS-HOM,NORDICA,True,General
POWERS,TIM,DECLARA,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,—,05-POW-DEC,GIGAMESH,True,General
PRATOLINI,VASCO,CRÓNICA FAMILIAR,NOVELA,DRAMA,,—,04-PARA-CRO,DEBATE,True,General
"PRESTON, DOUGLAS","CHILD, LINCOLN",LA CIUDAD SAGRADA,NOVELA,NEGRA,,L-B1,08-PRE-CIU,RBA,True,General
"PRESTON, DOUGLAS","CHILD, LINCOLN",LA DANZA DEL CEMENTERIO,NOVELA,NEGRA,,—,08-PRE-DAN,PLAZA & JANÉS,True,General
"PRESTON, DOUGLAS","CHILD, LINCOLN",LOS ASESINATOS DE MANHATTAN,NOVELA,NEGRA,,L-A2,08-PRE-ASE,DEBOLSILLO,True,General
"PRESTON, DOUGLAS","CHILD, LINCOLN",PANTANO DE SANGRE,NOVELA,NEGRA,,L-B1,08-PRE-PAN,PLAZA & JANÉS,True,General
"PRESTON, DOUGLAS","CHILD, LINCOLN",SANGRE FRÍA,NOVELA,NEGRA,,L-A2,08-PRE-SAN,PLAZA & JANÉS,True,General
PRIEST,CRISTOPHER,EL MUNDO INVERTIDO,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,—,05-PRI-MUN,ULTRAMAR,True,General
PRIETO,ANTONIO,LA LLUVIA DEL TIEMPO,NOVELA,DRAMA,●,L-B1,04-PRI-LLU,SEIX BARRAL,True,General
PUENTE,ESPERANZA,ROMPIENDO EL SILENCIO,ENSAYO,POLÍTICA,,L-A1,17-PUN-ROM,LIBROSLIBRES,True,General
PUÉRTOLAS,ROMAIN,EL INCREIBLE VIAJE DEL FAQUIR QUE SE QUEDÓ ATRAPADO EN UN ARMARIO DE IKEA,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A2,05-PUE-INC,GRIJALBO,True,General
PUÉRTOLAS,SOLEDAD,GENTE QUE VINO A MI BODA,RELATO(S),—,,L-B1,12-PUE-GEN,ANAGRAMA,True,General
PUJOL,CARLOS,CADA VEZ QUE DECIMOS ADIOS,NOVELA,DRAMA,,L-B1,12-PUJ-CAD,SEIX BARRAL,True,General
PUJOL,CARLOS,LOS DÍAS FRÁGILES,NOVELA,DRAMA,,L-A2,12-PUJ-DIA,EDHASA,True,General
PUJOL,CARLOS,LOS FUGITIVOS,NOVELA,NEGRA,●,L-A1,08-PUJ-FUG,MENOSCUARTO,True,General
PUJOL,CARLOS,SIETE ESCRITORES CONVERSOS,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,P-A2,20-PUJ-SIE,PALABRA,True,General
PUSHKIN,ALEXANDR,LA HIJA DEL CAPITÁN,NOVELA,DRAMA,,L-A2,04-PUS-HIJ,BRUGUERA,True,General
QUEVEDO,FRANCISCO,EL BUSCÓN,NOVELA,CLÁSICA,,L-A2,03-QUE-BUS,AGUILAR,True,General
QUEVEDO,FRANCISCO,EL BUSCÓN,NOVELA,CLÁSICA,●,L-A2,12-QUE-BUS,CÁTEDRA,True,General
QUEVEDO,FRANCISCO,EL BUSCÓN,NOVELA,CLÁSICA,●,L-A2,12-QUE-BUS,ESPASA-CALPE,True,General
QUEVEDO,FRANCISCO,OBRAS SATÍRICAS,TEATRO,—,,—,12-QUE-OBR,AGUILAR,True,General
QUEVEDO,FRANCISCO,POESÍA VARIA,POESÍA,—,,—,12-QUE-POE,CÁTEDRA,True,General
QUINT,MICHEL,LOS JARDINES DE LA MEMORIA,NOVELA,AVENTURAS,●,L-A2,12-QUI-JAR,SALAMANDRA,True,General
RAABI,WILHEIM,CRÓNICA DEL CALLEJÓN DE LOS GORRIONES,NOVELA,DRAMA,●,L-A2,12-RAA-CRO,RIALP,True,General
RAHIMI,ATIQ,TIERRA Y CENIZAS,NOVELA,DRAMA,●,L-A2,04-RAH-TIE,LENGUA DE TRAPO,True,General
RAMBAUD,PATRICK,LA BATALLA,NOVELA,BÉLICA,,L-A1,02-RAM-BAT,MR,True,General
RAMÍNEZ,PEDRO J.,AMARGA VICTORIA,ENSAYO,POLÍTICA,,—,17-RAM-AMA,PLANETA,True,General
RANDEL,DON,DICCIONARIO HARVARD DE MÚSICA,ENSAYO,ARTE,,—,12-RAN-DIC,ALIANZA,True,General
RATZINGER,JOSEPH,MI VIDA: RECUERDOS (1927-1977),ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,P-A1,20-RAT-VIDA,ENCUENTRO,True,General
REVERTE,JAVIER,"COLINAS QUE ARDEN, LAGOS DE FUEGO",NOVELA,HISTÓRICA,,—,06-REV-COL,PLAZA & JANÉS,True,General
REVERTE,JAVIER,CORAZÓN DE ULISES,ENSAYO,POLÍTICA,,L-B1,17-REV-COR,AGUILAR,True,General
REVERTE,JAVIER,EL RIO DE LA DESOLACIÓN,ENSAYO,POLÍTICA,,—,17-REV-DES,ALBA,True,General
REVERTE,JAVIER,EL RIO DE LA LUZ,NOVELA,HISTÓRICA,,,06-REV-RIO,PLAZA & JANÉS,True,General
REVERTE,JAVIER,EN MAREAS SALVAJES,ENSAYO,POLÍTICA,,—,17-REV-MAR,PLAZA & JANÉS,True,General
REVERTE,JAVIER,LOS CAMINOS PERDIDOS DE ÁFRICA,ENSAYO,POLÍTICA,,—,17-REV-CAM,ALBA,True,General
REVERTE,JAVIER,VAGABUNDO EN ÁFRICA,ENSAYO,POLÍTICA,●,—,17-REV-VAG,AGUILAR,True,General
RICE,BEN,POBBY Y DINGAN,NOVELA,AVENTURAS,,L-A1,01-RIC-POB,PLANETA,True,General
RICHMOND,I. A.,ROMAN BRITAIN,NOVELA  ,INGLÉS,,—,18-RIC-ROM,PELICAN,True,General
RIORDAN,RICK,EL LADRÓN DEL RAYO,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A1,05-RIO-LAD,SALAMANDRA,True,General
